station,station_name,grid_lon,grid_lat,train_mae,test_mae,bctrain_mae,bctest_mae
TH000048379,"PHETCHABUN, TH",101.255516,16.465035999999998,5.2450293505963685,5.230644454586924,1.864817999629395,1.846964246617465
TH000048381,"KHON KAEN, TH",102.83944699999999,16.465035999999998,4.0296659583121315,3.934620036512989,2.1173805318533616,2.2663341505075603
TH000048383,"MUKDAHAN, TH",104.649666,16.465035999999998,4.143354515292878,4.00122429775279,2.125905211667382,2.1329267120269617
TH000048375,"MAE SOT, TH",98.540192,16.681911,4.224451711876439,4.2742559780118885,1.7426049401861392,1.6497989443423458
THW00041082,"NAM PHONG, TH",103.065727,16.681911,,,,
TH000048376,"TAK, TH",99.21901700000001,16.898542000000003,4.447197713573042,4.328302107191917,2.25900589361636,2.252316667122114
TH000048378,"PHITSANULOK SARIT, TH",100.350403,16.898542000000003,3.5162829795876713,3.513230593607287,1.769962662762814,1.7432605135374868
TH000048356,"SAKON NAKHON, TH",104.197113,17.114923,3.9977173405119673,3.872518007312597,2.1644811455846487,2.220791690843329
TH000048353,"LOEI, TH",101.708069,17.331055,4.11608730804432,4.175601689497697,2.0947131761062665,2.2161004219367557
TH000048354,"UDORN AB USAF, TH",102.83944699999999,17.331055,3.999236284889297,,2.225031183089536,
THW00041018,"UDON THANI, TH",102.83944699999999,17.331055,4.026115205429181,4.132089223744273,2.191322758709504,2.3013931865311883
THW00041020,"NAKHON PHANOM, TH",104.649666,17.331055,,,,
TH000048357,"NAKHON PHANOM, TH",104.87593799999999,17.331055,3.913712028168995,3.7685626000941883,2.1138540794392644,2.132453693205866
TH000048351,"UTTARADIT, TH",100.12413000000001,17.54693,3.6505984410256205,3.359181232876694,1.8821147387245243,1.8004872797752074
TH000048353,"LOEI, TH",101.708069,17.54693,3.7875934913047713,3.853190821917789,2.091088319160634,2.1959661228869134
TH000048325,"MAE SARIANG, TH",97.861359,18.193007,4.729704351900032,4.500498173302086,1.8166931779165623,1.59560017000805
TH000048328,"LAMPANG, TH",99.445297,18.193007,3.6059164603580367,3.8160527612961905,1.8738352960914701,1.8338457908416301
TH000048330,"PHRAE, TH",100.12413000000001,18.193007,4.477187681159399,4.223763167503402,1.864051506688916,1.773559912694908
TH000048328,"LAMPANG, TH",99.445297,18.407839000000003,4.037489227621462,4.254332587859404,1.8830129048281992,1.8425722511459937
TH000048327,"CHIANG MAI, TH",98.99274399999999,18.836699,3.905063934259896,3.8371391423357464,1.8955572954690638,1.9180932760741345
TH000048331,"NAN, TH",100.80295600000001,18.836699,5.854354941860441,,2.0583252906976734,
TH000048300,"MAE HONG SON, TH",97.861359,19.264464999999998,5.174600388746781,5.321709493381995,1.812362596163027,1.7164335624812503
TH000048303,"CHIANG RAI, TH",99.89785,19.904020000000003,3.02007645623664,2.8867996345363016,1.9382206631403878,1.912954778035011
