station,station_name,grid_lon,grid_lat,train_mae,test_mae,bctrain_mae,bctest_mae
TH000048383,"MUKDAHAN, TH",104.649666,16.465035999999998,3.401993114567515,4.170547559207331,2.8345724376541335,3.1021564633021135
TH000048375,"MAE SOT, TH",98.540192,16.681911,4.374614101966617,5.064468136080478,2.745071311743895,2.9046587785555245
THW00041082,"NAM PHONG, TH",103.065727,16.681911,3.800125999999986,,2.928466582716048,
TH000048376,"TAK, TH",99.21901700000001,16.898542000000003,3.9814109473882957,4.328060473933638,3.3535559344301893,3.610089123735314
TH000048378,"PHITSANULOK SARIT, TH",100.350403,16.898542000000003,2.6979450489967247,2.6685972021225193,2.418043376373695,2.343635701676489
TH000048356,"SAKON NAKHON, TH",104.197113,17.114923,3.1685755193292877,3.361479790276443,2.8164382684431577,2.8865096900235083
TH000048353,"LOEI, TH",101.708069,17.331055,4.052591758139522,4.494617479867349,3.1794624969172522,3.5098027541229215
TH000048354,"UDORN AB USAF, TH",102.83944699999999,17.331055,3.0774266212765893,,2.8695327422058847,
THW00041018,"UDON THANI, TH",102.83944699999999,17.331055,3.2877141647420998,3.8176590494479004,2.8895025215193564,3.226469523437845
THW00041020,"NAKHON PHANOM, TH",104.649666,17.331055,,,,
TH000048357,"NAKHON PHANOM, TH",104.87593799999999,17.331055,3.2380681201732817,3.5336725567620806,2.867804401746772,2.976675937264608
TH000048351,"UTTARADIT, TH",100.12413000000001,17.54693,3.14764142440492,3.242275939849613,2.7073911161079405,2.701241160789003
TH000048353,"LOEI, TH",101.708069,17.54693,3.642836093023246,4.0734856939838835,3.161896567132072,3.490828927632664
TH000048325,"MAE SARIANG, TH",97.861359,18.193007,4.893883372563772,5.448116232464912,2.7798653903611075,2.832366487376407
TH000048328,"LAMPANG, TH",99.445297,18.193007,3.4796609612791274,4.071690277777765,3.0447979707572954,3.198824968695819
TH000048330,"PHRAE, TH",100.12413000000001,18.193007,4.107328611057953,4.216033475177289,2.872940312619401,2.9160296864073225
TH000048328,"LAMPANG, TH",99.445297,18.407839000000003,3.770760065497965,4.434867193486576,3.071174783390083,3.2330036313679513
TH000048327,"CHIANG MAI, TH",98.99274399999999,18.836699,3.3482812577704015,3.478189949385387,3.0052785709946077,3.1600102614588557
TH000048331,"NAN, TH",100.80295600000001,18.836699,3.941175276689923,,2.8853676477088435,
TH000048300,"MAE HONG SON, TH",97.861359,19.264464999999998,4.709045079426561,4.73274679454819,2.6402611461187555,2.600912802288147
TH000048303,"CHIANG RAI, TH",99.89785,19.904020000000003,3.0283991445212926,3.2595928044280407,2.987039015382168,3.1820265900942615
