station,station_name,grid_lon,grid_lat,train_mae,test_mae,bctrain_mae,bctest_mae
TH000048430,"PRACHIN BURI, TH",101.481789,14.064004999999998,4.282199614060686,4.245260337552721,1.5473341105608311,1.5619809631581008
TH000048425,"SUPHAN BURI, TH",100.12413000000001,14.502567,3.7140364149305345,3.4833442415730125,1.7605389818789028,1.7962373149958508
TH000048426,"LOP BURI, TH",100.576683,14.721525,3.9819365146995946,3.6512953838907003,1.8342065650548507,1.8991401455328973
TH000048431,"NAKHON RATCHASIMA, TH",102.160622,14.940264,4.1124504909225434,4.222945321770859,1.9442187563467581,1.9506556698887192
THW00041019,"NAKHON RATCHASIMA, TH",102.160622,14.940264,,,,
TH000048432,"SURIN, TH",103.51828,14.940264,3.99602678680511,3.659139533820821,1.8906541498521736,1.9287447175204617
THW00041012,"TA KHLI, TH",100.350403,15.158779999999998,,,,
TH000048407,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,3.751107805707786,3.6752910502282914,1.8900204931988958,1.8358319137752508
THW00041017,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,,,,
THW00041012,"TA KHLI, TH",100.350403,15.377070000000002,,,,
TH000048400,"NAKHON SAWAN, TH",100.12413000000001,15.812963,3.784926432926809,3.516112648401807,2.003176368658634,2.0350855650972184
TH000048405,"ROI ET, TH",103.74455999999999,16.030558,4.009191065149929,3.811662335834877,1.9914381724133792,2.038164848152709
TH000048379,"PHETCHABUN, TH",101.029236,16.465035999999998,4.897782740340482,4.875166499315359,1.8734958314674208,1.8641291548590195
TH000048379,"PHETCHABUN, TH",101.255516,16.465035999999998,5.2450293505963685,5.230644454586924,1.881515777956408,1.8686690894886004
TH000048381,"KHON KAEN, TH",102.83944699999999,16.465035999999998,4.0296659583121315,3.934620036512989,2.1311594398963223,2.2879073305638733
TH000048383,"MUKDAHAN, TH",104.649666,16.465035999999998,4.143354515292878,4.00122429775279,2.1364788535751393,2.149457847980688
TH000048375,"MAE SOT, TH",98.540192,16.681911,4.224451711876439,4.2742559780118885,1.7511685582960284,1.6632254958370818
THW00041082,"NAM PHONG, TH",103.065727,16.681911,,,,
TH000048376,"TAK, TH",99.21901700000001,16.898542000000003,4.447197713573042,4.328302107191917,2.276208017648681,2.276806822678705
TH000048378,"PHITSANULOK SARIT, TH",100.350403,16.898542000000003,3.5162829795876713,3.513230593607287,1.7803703137199989,1.756484745187205
TH000048356,"SAKON NAKHON, TH",104.197113,17.114923,3.9977173405119673,3.872518007312597,2.1784091969676154,2.2397243694732754
TH000048353,"LOEI, TH",101.708069,17.331055,4.11608730804432,4.175601689497697,2.1144989119935977,2.2418801762714584
TH000048354,"UDORN AB USAF, TH",102.83944699999999,17.331055,3.999236284889297,,2.2337211320768597,
THW00041018,"UDON THANI, TH",102.83944699999999,17.331055,4.026115205429181,4.132089223744273,2.2094174992165923,2.323830252182153
THW00041020,"NAKHON PHANOM, TH",104.649666,17.331055,,,,
TH000048357,"NAKHON PHANOM, TH",104.87593799999999,17.331055,3.913712028168995,3.7685626000941883,2.1251574078968933,2.1482633410832146
TH000048351,"UTTARADIT, TH",100.12413000000001,17.54693,3.6505984410256205,3.359181232876694,1.893605983440424,1.816200580454375
TH000048353,"LOEI, TH",101.708069,17.54693,3.7875934913047713,3.853190821917789,2.109035040102566,2.219196686377882
TH000048325,"MAE SARIANG, TH",97.861359,18.193007,4.729704351900032,4.500498173302086,1.8198990157997148,1.601379686126032
TH000048328,"LAMPANG, TH",99.445297,18.193007,3.6059164603580367,3.8160527612961905,1.8831632141956811,1.8480778794179937
TH000048330,"PHRAE, TH",100.12413000000001,18.193007,4.477187681159399,4.223763167503402,1.8767107145882471,1.7918124798563257
TH000048328,"LAMPANG, TH",99.445297,18.407839000000003,4.037489227621462,4.254332587859404,1.8941470335241464,1.8592030767942784
TH000048327,"CHIANG MAI, TH",98.99274399999999,18.836699,3.905063934259896,3.8371391423357464,1.9105460278765611,1.9407033262135034
TH000048331,"NAN, TH",100.80295600000001,18.836699,5.854354941860441,,2.0638030430871215,
TH000048300,"MAE HONG SON, TH",97.861359,19.264464999999998,5.174600388746781,5.321709493381995,1.822424841955303,1.7300337579566583
TH000048303,"CHIANG RAI, TH",99.89785,19.904020000000003,3.02007645623664,2.8867996345363016,1.9502870689732394,1.9305111266700863
