station,station_name,grid_lon,grid_lat,train_mae,test_mae,bctrain_mae,bctest_mae
TH000048569,"HAT YAI, TH",100.350403,6.949439,2.587695277834295,2.595336815693409,1.0246340261265827,0.8812606352451141
TH000048568,"SONGKHLA, TH",100.576683,7.173999,2.5287027167568517,2.283822857142837,1.1200969398083096,0.9331817766548025
TH000048567,"TRANG, TH",99.671577,7.398449,3.6459436704348493,3.6128030635573625,1.1147907928099907,1.0612237655482828
TH000048567,"TRANG, TH",99.671577,7.622783999999999,3.749390640594743,3.68526547782348,1.116775522229239,1.066409976717415
TH000048564,"PHUKET, TH",98.313911,7.847002000000001,2.3231606177605983,2.445790538641666,1.016885993646612,1.0218565958405623
TH000048565,"PHUKET AIRPORT, TH",98.313911,8.071099,1.987441770599042,2.8756131386861106,1.1196628140751592,1.5523038041565438
TH000048552,"NAKHON SI THAMMARAT, TH",99.89785,8.518917,3.4443985612277306,3.0888772620721756,1.1149537498920818,1.0085448411756217
TH000048551,"SURAT THANI, TH",99.21901700000001,9.189653999999999,2.3294146715402384,2.3435806244260604,1.0604894446577535,1.0654310898881525
TH000048550,"KO SAMUI, TH",100.12413000000001,9.412956,2.178708260105429,1.945275093808612,1.0869408978502635,0.9496064653696067
TH000048517,"CHUMPHON, TH",99.21901700000001,10.527236,2.750951700610978,2.621155433789933,1.1575395477134713,1.1059496806505928
TH000048500,"PRACHUAP KHIRI KHAN, TH",99.89785,11.859039,2.5145182485472333,2.606268781378347,1.2728106892359046,1.2520608548083012
TH000048501,"KHLONG YAI, TH",102.83944699999999,11.859039,2.9295483714892407,2.712452249297075,1.1514520138563848,1.0049325091311168
TH000048475,"HUA HIN, TH",99.89785,12.522558,3.537232264304601,3.4665086657496347,1.1802406246797488,1.0582728987638692
TH000048480,"CHANTHABURI, TH",102.160622,12.522558,3.7437115881147323,3.8418706258565325,1.139967886998379,1.136430496905063
TH000048477,"SATTAHIP, TH",101.029236,12.743357000000001,3.742448103393905,4.188154254345815,1.2093474744341277,1.2656426671275325
THW00041028,"U TAPAO RTNAS, TH",101.029236,12.743357000000001,,,,
TH000048459,"CHON BURI, TH",101.029236,13.404588,4.244006433669163,4.232635443037952,1.292297930443262,1.181620941688513
TH000048455,"BANGKOK METROPOLIS, TH",100.576683,13.624599,258.2008750943011,266.6893218721461,12.729655940102354,14.188370912984919
THM00048453,"BANG NA AGROMET, TH",100.576683,13.624599,,,,
TH000048462,"ARANYAPRATHET, TH",102.613174,13.624599,254.5801128097909,257.54714095063986,15.02119775096447,14.151748829658318
TH000048455,"BANGKOK METROPOLIS, TH",100.576683,13.844404999999998,257.7546006830462,266.2333707762557,12.815816048047765,14.293097493391537
TH000048456,"DON MUANG, TH",100.576683,13.844404999999998,3.5084806205205377,4.049669571167862,1.4798831709690765,1.5072773770456567
THW00041001,"DON MUANG, TH",100.576683,13.844404999999998,,,,
TH000048450,"KANCHANABURI, TH",99.445297,14.064004999999998,4.120035331296723,3.8975833411543674,1.68739477451794,1.5033465196921194
TH000048430,"PRACHIN BURI, TH",101.255516,14.064004999999998,4.071734974444539,4.029485513361441,1.3414465052783975,1.29355018099953
TH000048430,"PRACHIN BURI, TH",101.481789,14.064004999999998,4.282199614060686,4.245260337552721,1.3475574489281836,1.3020942368098902
TH000048425,"SUPHAN BURI, TH",100.12413000000001,14.502567,3.7140364149305345,3.4833442415730125,1.4456683924453122,1.3567857364707894
TH000048426,"LOP BURI, TH",100.576683,14.721525,3.9819365146995946,3.6512953838907003,1.4547918877295483,1.2803629334138036
TH000048431,"NAKHON RATCHASIMA, TH",102.160622,14.940264,4.1124504909225434,4.222945321770859,1.781356607611421,1.6860197596117732
THW00041019,"NAKHON RATCHASIMA, TH",102.160622,14.940264,,,,
TH000048432,"SURIN, TH",103.51828,14.940264,3.99602678680511,3.659139533820821,1.7366570233516185,1.6592032025522858
THW00041012,"TA KHLI, TH",100.350403,15.158779999999998,,,,
TH000048407,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,3.751107805707786,3.6752910502282914,1.8033570451384608,1.6794257179556165
THW00041017,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,,,,
THW00041012,"TA KHLI, TH",100.350403,15.377070000000002,,,,
TH000048400,"NAKHON SAWAN, TH",100.12413000000001,15.812963,3.784926432926809,3.516112648401807,1.7041880023589957,1.5912630474143867
TH000048405,"ROI ET, TH",103.74455999999999,16.030558,4.009191065149929,3.811662335834877,1.8519422517356765,1.7901541722553949
TH000048379,"PHETCHABUN, TH",101.029236,16.465035999999998,4.897782740340482,4.875166499315359,1.6169334943057303,1.4911046911444996
TH000048379,"PHETCHABUN, TH",101.255516,16.465035999999998,5.2450293505963685,5.230644454586924,1.616997600004588,1.496232883021452
TH000048381,"KHON KAEN, TH",102.83944699999999,16.465035999999998,4.0296659583121315,3.934620036512989,1.8809943548402952,1.7958541162278872
TH000048383,"MUKDAHAN, TH",104.649666,16.465035999999998,4.143354515292878,4.00122429775279,1.9884425077816477,1.8607188456443824
TH000048375,"MAE SOT, TH",98.540192,16.681911,4.224451711876439,4.2742559780118885,1.623100498673658,1.43038983953092
THW00041082,"NAM PHONG, TH",103.065727,16.681911,,,,
TH000048376,"TAK, TH",99.21901700000001,16.898542000000003,4.447197713573042,4.328302107191917,1.96928680439626,1.768782254698672
TH000048378,"PHITSANULOK SARIT, TH",100.350403,16.898542000000003,3.5162829795876713,3.513230593607287,1.5486648372685585,1.458566614997808
TH000048356,"SAKON NAKHON, TH",104.197113,17.114923,3.9977173405119673,3.872518007312597,1.9325024386057803,1.8611143333135283
TH000048353,"LOEI, TH",101.708069,17.331055,4.11608730804432,4.175601689497697,1.741501217502114,1.7169479052667098
TH000048354,"UDORN AB USAF, TH",102.83944699999999,17.331055,3.999236284889297,,2.12284444423272,
THW00041018,"UDON THANI, TH",102.83944699999999,17.331055,4.026115205429181,4.132089223744273,1.8510823492183412,1.8422121732595405
THW00041020,"NAKHON PHANOM, TH",104.649666,17.331055,,,,
TH000048357,"NAKHON PHANOM, TH",104.87593799999999,17.331055,3.913712028168995,3.7685626000941883,1.9283329229747876,1.8180889237107871
TH000048351,"UTTARADIT, TH",100.12413000000001,17.54693,3.6505984410256205,3.359181232876694,1.6617601052686364,1.4828329876345683
TH000048353,"LOEI, TH",101.708069,17.54693,3.7875934913047713,3.853190821917789,1.7418782073435972,1.7097500773605463
TH000048325,"MAE SARIANG, TH",97.861359,18.193007,4.729704351900032,4.500498173302086,1.8096529390096308,1.58242097409087
TH000048328,"LAMPANG, TH",99.445297,18.193007,3.6059164603580367,3.8160527612961905,1.7518443911290023,1.6171198295339098
TH000048330,"PHRAE, TH",100.12413000000001,18.193007,4.477187681159399,4.223763167503402,1.7174903172057547,1.5383597173672328
TH000048328,"LAMPANG, TH",99.445297,18.407839000000003,4.037489227621462,4.254332587859404,1.7508977095948233,1.6152011584204908
TH000048327,"CHIANG MAI, TH",98.99274399999999,18.836699,3.905063934259896,3.8371391423357464,1.673030320634858,1.515686108128377
TH000048331,"NAN, TH",100.80295600000001,18.836699,5.854354941860441,,2.060247674174418,
TH000048300,"MAE HONG SON, TH",97.861359,19.264464999999998,5.174600388746781,5.321709493381995,1.7631041404556105,1.6417744004858061
TH000048303,"CHIANG RAI, TH",99.89785,19.904020000000003,3.02007645623664,2.8867996345363016,1.7064314915431014,1.5100724602558242
