station,station_name,grid_lon,grid_lat,train_mae,test_mae,bctrain_mae,bctest_mae
TH000048425,"SUPHAN BURI, TH",100.12413000000001,14.502567,3.7079079892633455,4.202274789850358,4.629183979793332,5.234625653085631
TH000048426,"LOP BURI, TH",100.576683,14.721525,3.9958277171403624,4.699646712401055,4.799328719164072,5.636553124606052
TH000048431,"NAKHON RATCHASIMA, TH",102.160622,14.940264,4.033259750213209,4.424027155778894,4.643575511684128,5.085043260728451
THW00041019,"NAKHON RATCHASIMA, TH",102.160622,14.940264,,,,
TH000048432,"SURIN, TH",103.51828,14.940264,4.558809645259939,5.695711315723272,5.417965128225466,6.506033530959065
THW00041012,"TA KHLI, TH",100.350403,15.158779999999998,,,,
TH000048407,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,5.203371122670954,5.3327430905587665,6.36335473554745,6.695348899816205
THW00041017,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,,,,
THW00041012,"TA KHLI, TH",100.350403,15.377070000000002,,,,
TH000048400,"NAKHON SAWAN, TH",100.12413000000001,15.812963,3.779291340891912,4.345224292495189,4.622449558024957,5.193964749251498
TH000048405,"ROI ET, TH",103.74455999999999,16.030558,4.48989001195757,5.856698585911783,5.37909236834967,6.891821082455876
TH000048379,"PHETCHABUN, TH",101.029236,16.465035999999998,4.285172117913832,5.401275011942175,4.400110857417255,5.557847991255382
TH000048379,"PHETCHABUN, TH",101.255516,16.465035999999998,4.1875386515495086,5.261956103079824,4.337143322569703,5.456668200443698
TH000048381,"KHON KAEN, TH",102.83944699999999,16.465035999999998,4.216516972461437,5.325493609850939,5.096288886356184,6.346096915393265
TH000048383,"MUKDAHAN, TH",104.649666,16.465035999999998,4.927984433670548,5.543788163265306,6.039009270311586,6.905378857954076
TH000048375,"MAE SOT, TH",98.540192,16.681911,4.427319242716592,5.360965041931384,5.366506493370077,6.698519295348117
THW00041082,"NAM PHONG, TH",103.065727,16.681911,3.8957199641255604,,4.4781384083246,
TH000048376,"TAK, TH",99.21901700000001,16.898542000000003,3.7469127215472833,4.18931522724296,4.613151142960131,5.11450146363403
TH000048378,"PHITSANULOK SARIT, TH",100.350403,16.898542000000003,4.437420089628439,4.768754417554859,5.870720090475267,6.757799508386148
TH000048356,"SAKON NAKHON, TH",104.197113,17.114923,5.162540388070971,5.494603966984127,6.23479113989607,6.67611283651083
TH000048353,"LOEI, TH",101.708069,17.331055,4.456243819648789,5.2792395956493925,5.044765176905093,6.019702397041239
TH000048354,"UDORN AB USAF, TH",102.83944699999999,17.331055,4.34860024919149,,5.450851828912415,
THW00041018,"UDON THANI, TH",102.83944699999999,17.331055,4.402367100189036,5.5303625762711865,5.47704170051242,6.640348142166329
THW00041020,"NAKHON PHANOM, TH",104.649666,17.331055,,,,
TH000048357,"NAKHON PHANOM, TH",104.87593799999999,17.331055,6.8805095122699385,8.104267453874538,8.309935052777867,10.251596972482867
TH000048351,"UTTARADIT, TH",100.12413000000001,17.54693,4.557075668411535,5.2633854343434345,5.992203799845454,7.28885347817472
TH000048353,"LOEI, TH",101.708069,17.54693,4.280810625154248,5.157211639155471,5.1317547790343125,6.245439494743888
TH000048325,"MAE SARIANG, TH",97.861359,18.193007,3.7032883969971726,4.3641609867841415,4.2886767045373295,5.244929321112025
