station,station_name,grid_lon,grid_lat,train_mae,test_mae,bctrain_mae,bctest_mae
THW00041028,"U TAPAO RTNAS, TH",101.029236,12.743357000000001,,,,
TH000048459,"CHON BURI, TH",101.029236,13.404588,4.254158693991833,4.989454243542413,2.1564371438048853,2.237674494279558
TH000048455,"BANGKOK METROPOLIS, TH",100.576683,13.624599,223.14604159515395,233.14475940815186,16.787227050187305,17.63798179373514
THM00048453,"BANG NA AGROMET, TH",100.576683,13.624599,,,,
TH000048462,"ARANYAPRATHET, TH",102.613174,13.624599,212.01822023116122,218.09513451974647,18.831717518916303,18.497829605210054
TH000048455,"BANGKOK METROPOLIS, TH",100.576683,13.844404999999998,223.34990141342755,233.3178443886097,16.88383287735255,17.691472292361002
TH000048456,"DON MUANG, TH",100.576683,13.844404999999998,4.0992579793340775,4.87476651785712,1.9566512990334048,2.011889575098402
THW00041001,"DON MUANG, TH",100.576683,13.844404999999998,,,,
TH000048450,"KANCHANABURI, TH",99.445297,14.064004999999998,4.280543445789318,4.5999349255582915,1.9203638784232782,1.8027020583934956
TH000048430,"PRACHIN BURI, TH",101.255516,14.064004999999998,3.753291920058832,3.641990220820167,1.6952864665536262,1.7150754548656604
TH000048430,"PRACHIN BURI, TH",101.481789,14.064004999999998,3.912961574301107,3.8164718191377274,1.6755749866807648,1.7199931658113659
TH000048425,"SUPHAN BURI, TH",100.12413000000001,14.502567,4.069203416605416,4.41043040659986,1.7670652763088979,1.7706997405702665
TH000048426,"LOP BURI, TH",100.576683,14.721525,3.9224527465425654,4.1746506533913905,1.8943281281192488,1.8871644924352289
TH000048431,"NAKHON RATCHASIMA, TH",102.160622,14.940264,3.9938028746177174,4.304962594093784,1.9346805816884107,1.9173889762275342
THW00041019,"NAKHON RATCHASIMA, TH",102.160622,14.940264,,,,
TH000048432,"SURIN, TH",103.51828,14.940264,3.801621022155067,3.749014948764298,1.872548838090197,1.8303826294914307
THW00041012,"TA KHLI, TH",100.350403,15.158779999999998,,,,
TH000048407,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,3.2508569348379877,3.2354145679012154,1.9778950050218598,1.8936178399690797
THW00041017,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,,,,
THW00041012,"TA KHLI, TH",100.350403,15.377070000000002,,,,
TH000048400,"NAKHON SAWAN, TH",100.12413000000001,15.812963,4.194901698630116,4.2346880648329845,2.1370669011671923,2.0959184159915982
TH000048405,"ROI ET, TH",103.74455999999999,16.030558,3.8049276067401308,3.7935336573511336,2.0303281106932425,2.016515556396081
TH000048379,"PHETCHABUN, TH",101.029236,16.465035999999998,4.502755497992467,4.742617153511476,1.9671567740484956,1.9101921913301936
TH000048379,"PHETCHABUN, TH",101.255516,16.465035999999998,4.759764084963067,5.026637041640749,1.968090335850025,1.9137321047365934
TH000048381,"KHON KAEN, TH",102.83944699999999,16.465035999999998,4.032229360465097,4.031195226586083,2.1264445290191576,2.170589150099732
TH000048383,"MUKDAHAN, TH",104.649666,16.465035999999998,3.644238800682307,3.7775703534031204,2.0899554830237337,2.1037666786060982
TH000048375,"MAE SOT, TH",98.540192,16.681911,3.6894015164381724,3.601520860927132,1.9916015996868481,1.7811874204188018
THW00041082,"NAM PHONG, TH",103.065727,16.681911,5.105717999999975,,2.2750873876543247,
TH000048376,"TAK, TH",99.21901700000001,16.898542000000003,4.415203628932356,4.593354193932162,2.2695834785909295,2.0253974590260224
TH000048378,"PHITSANULOK SARIT, TH",100.350403,16.898542000000003,3.9694686525892213,3.4176829396325266,2.035696720537621,2.0495161386576473
TH000048356,"SAKON NAKHON, TH",104.197113,17.114923,4.0074543481138125,4.064585313751649,2.225868638997232,2.2075756859134468
TH000048353,"LOEI, TH",101.708069,17.331055,3.7570115655675633,3.9941662629757597,2.1062641745860824,2.0656351210782358
TH000048354,"UDORN AB USAF, TH",102.83944699999999,17.331055,4.44636853544083,,2.2119388341056205,
THW00041018,"UDON THANI, TH",102.83944699999999,17.331055,4.38169509491653,4.074542427680072,2.1479810257669416,2.1985813788505286
THW00041020,"NAKHON PHANOM, TH",104.649666,17.331055,,,,
TH000048357,"NAKHON PHANOM, TH",104.87593799999999,17.331055,3.4380378435239796,3.5457177181207866,2.1590399755169893,2.2199808133292738
TH000048351,"UTTARADIT, TH",100.12413000000001,17.54693,3.4075647775746303,3.9442417001722943,1.944191541585386,1.9563920164397375
TH000048353,"LOEI, TH",101.708069,17.54693,3.7444069846463446,4.007529988465954,2.133118399400459,2.082762000437786
TH000048325,"MAE SARIANG, TH",97.861359,18.193007,3.9114806904259103,3.439383127317659,2.031536080846736,1.8774882215504578
TH000048328,"LAMPANG, TH",99.445297,18.193007,3.82965839108909,3.9531829050279135,2.0457556891236175,1.863478566651921
TH000048330,"PHRAE, TH",100.12413000000001,18.193007,4.289836094598067,4.6141868541530195,2.074880114129309,1.9342423275534073
TH000048328,"LAMPANG, TH",99.445297,18.407839000000003,4.129141608910872,4.273520167597746,2.04834278239266,1.85254475925107
TH000048327,"CHIANG MAI, TH",98.99274399999999,18.836699,4.429485851686628,4.50188718572585,2.149240579745851,1.899344411037785
TH000048331,"NAN, TH",100.80295600000001,18.836699,4.0692420597678245,,2.091651839722598,
TH000048300,"MAE HONG SON, TH",97.861359,19.264464999999998,4.901964794406901,4.70727889291255,2.018845244635738,2.0614508627846755
TH000048303,"CHIANG RAI, TH",99.89785,19.904020000000003,3.226467582817603,3.5409537735848877,2.1448071660860757,2.0206961993566135
