station,station_name,grid_lon,grid_lat,train_mae,test_mae,bctrain_mae,bctest_mae
TH000048569,"HAT YAI, TH",100.350403,6.949439,6.318154988990395,6.29508151048951,7.259732316602614,6.997678401082798
TH000048568,"SONGKHLA, TH",100.576683,7.173999,7.524671845166386,6.844255349215573,8.119020326709002,7.299470553678726
TH000048567,"TRANG, TH",99.671577,7.398449,6.689981050635311,6.485610815072464,8.027223191139084,7.406983990992436
TH000048567,"TRANG, TH",99.671577,7.622783999999999,6.653518865162147,6.229118831304349,8.025296109517399,7.393139184387432
TH000048564,"PHUKET, TH",98.313911,7.847002000000001,6.913378180096737,6.6308436930342385,8.293846580342766,7.678347091253649
TH000048565,"PHUKET AIRPORT, TH",98.313911,8.071099,7.404344655143101,7.343467772575251,9.022130365011847,8.562702770021422
TH000048552,"NAKHON SI THAMMARAT, TH",99.89785,8.518917,7.870379309847118,8.599919850093691,9.144679569296738,9.282763123960285
TH000048551,"SURAT THANI, TH",99.21901700000001,9.189653999999999,5.744867600490427,5.723584622871046,6.673045028753447,6.404327061303163
TH000048550,"KO SAMUI, TH",100.12413000000001,9.412956,6.265848552635055,6.133903560707748,7.473516258186452,6.929782285168927
TH000048517,"CHUMPHON, TH",99.21901700000001,10.527236,6.062921663636364,6.669995735207967,7.12309663779954,7.267436519093989
TH000048500,"PRACHUAP KHIRI KHAN, TH",99.89785,11.859039,5.520843303347479,5.679184237918215,5.230718820164823,5.387960472024585
TH000048501,"KHLONG YAI, TH",102.83944699999999,11.859039,14.79981484725227,16.401454899944103,16.574090914006288,15.38605114493095
TH000048475,"HUA HIN, TH",99.89785,12.522558,4.205000378931413,4.992193492772667,4.260155275999697,4.740653504607958
TH000048480,"CHANTHABURI, TH",102.160622,12.522558,8.81019146162571,9.124240959451742,10.655423135621929,10.250638848272523
TH000048477,"SATTAHIP, TH",101.029236,12.743357000000001,5.005017626719803,5.236545775561097,5.6747912623430325,5.5363531774282695
THW00041028,"U TAPAO RTNAS, TH",101.029236,12.743357000000001,,,,
TH000048459,"CHON BURI, TH",101.029236,13.404588,4.576514016728263,5.004466069142126,5.483065460338549,5.536196187247734
TH000048455,"BANGKOK METROPOLIS, TH",100.576683,13.624599,43.53898750704625,51.24554936352201,65.33315050589441,66.87476155141603
THM00048453,"BANG NA AGROMET, TH",100.576683,13.624599,,,,
TH000048462,"ARANYAPRATHET, TH",102.613174,13.624599,37.51766637823491,40.43476887804878,54.74000747477101,53.8788354463117
TH000048455,"BANGKOK METROPOLIS, TH",100.576683,13.844404999999998,43.565507946656574,51.2257832855346,65.15193154709767,67.1829158391214
TH000048456,"DON MUANG, TH",100.576683,13.844404999999998,4.309817893106705,5.347523188264058,5.217154807496555,5.947302890172206
THW00041001,"DON MUANG, TH",100.576683,13.844404999999998,,,,
TH000048450,"KANCHANABURI, TH",99.445297,14.064004999999998,3.858816923225869,4.418412462515883,4.585859283251685,4.756190234740228
TH000048430,"PRACHIN BURI, TH",101.255516,14.064004999999998,5.915148483162238,6.315706149253732,7.487900116161627,7.498676306531702
TH000048430,"PRACHIN BURI, TH",101.481789,14.064004999999998,6.235953407656145,6.703031502487562,7.469655127968839,7.4783144384441
TH000048425,"SUPHAN BURI, TH",100.12413000000001,14.502567,3.7079079892633455,4.202274789850358,4.710424594504806,4.921837001382767
TH000048426,"LOP BURI, TH",100.576683,14.721525,3.9958277171403624,4.699646712401055,4.953585499027072,5.3826684911214775
TH000048431,"NAKHON RATCHASIMA, TH",102.160622,14.940264,4.033259750213209,4.424027155778894,4.775680916388619,4.891766912834734
THW00041019,"NAKHON RATCHASIMA, TH",102.160622,14.940264,,,,
TH000048432,"SURIN, TH",103.51828,14.940264,4.558809645259939,5.695711315723272,5.634888051788434,6.431129136984312
THW00041012,"TA KHLI, TH",100.350403,15.158779999999998,,,,
TH000048407,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,5.203371122670954,5.3327430905587665,6.695387451294684,6.462516865216864
THW00041017,"UBON RATCHATHANI, TH",104.87593799999999,15.158779999999998,,,,
THW00041012,"TA KHLI, TH",100.350403,15.377070000000002,,,,
TH000048400,"NAKHON SAWAN, TH",100.12413000000001,15.812963,3.779291340891912,4.345224292495189,4.788142688097633,5.082930953344616
TH000048405,"ROI ET, TH",103.74455999999999,16.030558,4.48989001195757,5.856698585911783,5.592959604526664,6.48337220043772
TH000048379,"PHETCHABUN, TH",101.029236,16.465035999999998,4.285172117913832,5.401275011942175,4.470064067302797,4.809512548280075
TH000048379,"PHETCHABUN, TH",101.255516,16.465035999999998,4.1875386515495086,5.261956103079824,4.43491822610543,4.796062558790295
TH000048381,"KHON KAEN, TH",102.83944699999999,16.465035999999998,4.216516972461437,5.325493609850939,5.3056485384885015,5.890089206829812
TH000048383,"MUKDAHAN, TH",104.649666,16.465035999999998,4.927984433670548,5.543788163265306,6.3374564383385605,6.365156093504245
TH000048375,"MAE SOT, TH",98.540192,16.681911,4.427319242716592,5.360965041931384,5.52519396798361,5.895544906333765
THW00041082,"NAM PHONG, TH",103.065727,16.681911,3.8957199641255604,,4.582136373168216,
TH000048376,"TAK, TH",99.21901700000001,16.898542000000003,3.7469127215472833,4.18931522724296,4.599914723697545,4.717664266526638
TH000048378,"PHITSANULOK SARIT, TH",100.350403,16.898542000000003,4.437420089628439,4.768754417554859,5.912680618150713,5.727807620994167
TH000048356,"SAKON NAKHON, TH",104.197113,17.114923,5.162540388070971,5.494603966984127,6.6054668805626156,6.447046160418987
TH000048353,"LOEI, TH",101.708069,17.331055,4.456243819648789,5.2792395956493925,5.179720887461166,5.46059443461962
TH000048354,"UDORN AB USAF, TH",102.83944699999999,17.331055,4.34860024919149,,5.688977989577445,
THW00041018,"UDON THANI, TH",102.83944699999999,17.331055,4.402367100189036,5.5303625762711865,5.683981583181395,6.383481275465141
THW00041020,"NAKHON PHANOM, TH",104.649666,17.331055,,,,
TH000048357,"NAKHON PHANOM, TH",104.87593799999999,17.331055,6.8805095122699385,8.104267453874538,8.829817309641102,9.181197049274292
TH000048351,"UTTARADIT, TH",100.12413000000001,17.54693,4.557075668411535,5.2633854343434345,5.962103815588414,6.029961123222141
TH000048353,"LOEI, TH",101.708069,17.54693,4.280810625154248,5.157211639155471,5.233114779376418,5.5132211380086495
TH000048325,"MAE SARIANG, TH",97.861359,18.193007,3.7032883969971726,4.3641609867841415,4.437336151884235,4.481540727201369
TH000048328,"LAMPANG, TH",99.445297,18.193007,3.799652847566749,4.443296626223091,4.583218719283488,4.652839600879572
TH000048330,"PHRAE, TH",100.12413000000001,18.193007,3.7753874629365303,4.37776524556962,4.707514673205416,4.854214555234552
TH000048328,"LAMPANG, TH",99.445297,18.407839000000003,3.872188839992426,4.592672417482062,4.605556173517143,4.6599069381238145
TH000048327,"CHIANG MAI, TH",98.99274399999999,18.836699,4.001089607540057,5.030653061431286,4.972820648780773,5.44332964188727
TH000048331,"NAN, TH",100.80295600000001,18.836699,4.477018618553192,,5.2996585617761065,
TH000048300,"MAE HONG SON, TH",97.861359,19.264464999999998,4.095027315669947,4.546631332921557,5.378636006488009,5.4331012170662385
TH000048303,"CHIANG RAI, TH",99.89785,19.904020000000003,5.448355735420444,5.803843423623996,6.909708021031093,6.701384960862615
